crhemanth,LaurenGottlieb,64
evelyn_sharma,LaurenGottlieb,56
LaurenGottlieb,evelyn_sharma,83
sayalibhagat,LaurenGottlieb,35
LaurenGottlieb,taran_adarsh,60
Manbach12,AlluSirish,52
crhemanth,AlluSirish,19
AlluSirish,crhemanth,20
Rohit_Ravindran,AlluSirish,12
ReginaCassandra,AlluSirish,79
AlluSirish,ReginaCassandra,73
NikeshaPatel,AlluSirish,21
NeilSanghavi,AlluSirish,56
isanjaybharathi,AlluSirish,100
onlynikil,AlluSirish,26
SrBachchan,AlluSirish,75
AlluSirish,SrBachchan,28
AlluSirish,BeingSalmanKhan,88
taran_adarsh,AlluSirish,72
AlluSirish,taran_adarsh,66
MaheshShankarS,AlluSirish,16
sundeepkishan,AlluSirish,27
AlluSirish,aamir_khan,89
himanshkohli,ShreyasPardi,51
ShreyasPardi,himanshkohli,5
Yaariyantweets,ShreyasPardi,79
ShreyasPardi,Yaariyantweets,44
ShreyasPardi,evelyn_sharma,14
ShreyasPardi,chumandas,37
ShreyasPardi,iHrithik,75
Shanoozeing,RanveerOfficial,85
RanveerOfficial,Shanoozeing,84
Manbach12,RanveerOfficial,93
allarinaresh,RanveerOfficial,81
NikeshaPatel,RanveerOfficial,13
RanveerOfficial,KomalNahta,79
CastingChhabra,RanveerOfficial,74
RanveerOfficial,anirbanblah,21
LakshmiManchu,RanveerOfficial,40
RinkuGupta2012,RanveerOfficial,12
chumandas,RanveerOfficial,44
krishdk,RanveerOfficial,81
onlynikil,RanveerOfficial,24
RanveerOfficial,ssrajamouli,18
ajaydevgn,RanveerOfficial,72
RanveerOfficial,ajaydevgn,74
iHrithik,RanveerOfficial,70
RanveerOfficial,iHrithik,5
Tarunmansukhani,RanveerOfficial,92
BDUTT,RanveerOfficial,77
RanveerOfficial,BDUTT,90
SrBachchan,RanveerOfficial,35
RanveerOfficial,SrBachchan,18
LaraDutta,RanveerOfficial,52
RanveerOfficial,LaraDutta,99
RanveerOfficial,BeingSalmanKhan,97
taran_adarsh,RanveerOfficial,92
RanveerOfficial,taran_adarsh,46
MaheshShankarS,RanveerOfficial,68
sundeepkishan,RanveerOfficial,45
bomanirani,RanveerOfficial,79
RanveerOfficial,bomanirani,21
deepikapadukone,RanveerOfficial,9
RanveerOfficial,deepikapadukone,45
juniorbachchan,RanveerOfficial,12
RanveerOfficial,juniorbachchan,27
RanveerOfficial,aamir_khan,34
AnushkaSharma,RanveerOfficial,55
RanveerOfficial,AnushkaSharma,77
shahidkapoor,RanveerOfficial,5
RanveerOfficial,shahidkapoor,9
karanjohar,RanveerOfficial,5
RanveerOfficial,karanjohar,36
RanveerOfficial,iamsrk,51
priyankachopra,RanveerOfficial,47
RanveerOfficial,priyankachopra,55
Manbach12,Shanoozeing,24
NikeshaPatel,Shanoozeing,15
NeilSanghavi,Shanoozeing,28
RinkuGupta2012,Shanoozeing,19
Shanoozeing,iHrithik,1
Shanoozeing,SrBachchan,62
sundeepkishan,Shanoozeing,25
juniorbachchan,Shanoozeing,24
Shanoozeing,juniorbachchan,31
crhemanth,allarinaresh,69
allarinaresh,crhemanth,65
allarinaresh,shrutihaasan,17
23_rahulr,allarinaresh,13
allarinaresh,23_rahulr,25
allarinaresh,ReginaCassandra,81
NikeshaPatel,allarinaresh,81
allarinaresh,NikeshaPatel,43
allarinaresh,Gautham_Karthik,82
actorbrahmaji,allarinaresh,42
allarinaresh,actorbrahmaji,15
RinkuGupta2012,allarinaresh,98
onlynikil,allarinaresh,5
allarinaresh,onlynikil,76
allarinaresh,ssrajamouli,54
allarinaresh,ajaydevgn,71
allarinaresh,iHrithik,45
allarinaresh,BDUTT,64
SrBachchan,allarinaresh,43
allarinaresh,SrBachchan,75
devakatta,allarinaresh,60
allarinaresh,devakatta,97
allarinaresh,LaraDutta,37
allarinaresh,BeingSalmanKhan,39
allarinaresh,taran_adarsh,38
MaheshShankarS,allarinaresh,67
sundeepkishan,allarinaresh,37
allarinaresh,sundeepkishan,66
allarinaresh,bomanirani,94
allarinaresh,deepikapadukone,69
allarinaresh,juniorbachchan,54
allarinaresh,aamir_khan,45
allarinaresh,AnushkaSharma,49
allarinaresh,shahidkapoor,3
allarinaresh,karanjohar,88
allarinaresh,iamsrk,81
allarinaresh,priyankachopra,50
allarinaresh,BarackObama,50
shrutihaasan,crhemanth,63
crhemanth,shrutihaasan,7
23_rahulr,crhemanth,69
crhemanth,23_rahulr,17
Rohit_Ravindran,crhemanth,6
crhemanth,Rohit_Ravindran,43
ReginaCassandra,crhemanth,50
crhemanth,ReginaCassandra,76
NikeshaPatel,crhemanth,55
NeilSanghavi,crhemanth,63
crhemanth,NeilSanghavi,100
sarahsalvadore,crhemanth,83
crhemanth,sarahsalvadore,86
CastingChhabra,crhemanth,36
crhemanth,CastingChhabra,2
crhemanth,anirbanblah,55
actorbrahmaji,crhemanth,42
crhemanth,actorbrahmaji,20
LakshmiManchu,crhemanth,11
crhemanth,LakshmiManchu,29
crhemanth,RinkuGupta2012,42
crhemanth,krishdk,89
onlynikil,crhemanth,43
crhemanth,onlynikil,20
crhemanth,ssrajamouli,38
crhemanth,devakatta,89
MaheshShankarS,crhemanth,1
crhemanth,MaheshShankarS,61
sundeepkishan,crhemanth,58
crhemanth,sundeepkishan,45
crhemanth,juniorbachchan,76
crhemanth,karanjohar,94
crhemanth,priyankachopra,60
crhemanth,BarackObama,44
shrutihaasan,immancomposer,68
fer_ravi,shrutihaasan,59
NeilSanghavi,shrutihaasan,98
sskarthik,shrutihaasan,60
sayalibhagat,shrutihaasan,18
RinkuGupta2012,shrutihaasan,31
isanjaybharathi,shrutihaasan,30
shrutihaasan,isanjaybharathi,89
onlynikil,shrutihaasan,96
shrutihaasan,onlynikil,14
Tarunmansukhani,shrutihaasan,30
BDUTT,shrutihaasan,31
SrBachchan,shrutihaasan,95
shrutihaasan,aamir_khan,32
Yaariyantweets,himanshkohli,38
himanshkohli,KomalNahta,29
himanshkohli,ajaydevgn,8
himanshkohli,iHrithik,20
himanshkohli,SrBachchan,90
Rohit_Ravindran,23_rahulr,72
23_rahulr,Rohit_Ravindran,9
NikeshaPatel,23_rahulr,43
23_rahulr,NikeshaPatel,95
NeilSanghavi,23_rahulr,71
23_rahulr,NeilSanghavi,35
actorbrahmaji,23_rahulr,51
23_rahulr,actorbrahmaji,79
onlynikil,23_rahulr,55
23_rahulr,ssrajamouli,90
23_rahulr,taran_adarsh,2
MaheshShankarS,23_rahulr,100
23_rahulr,MaheshShankarS,10
sundeepkishan,23_rahulr,11
23_rahulr,sundeepkishan,82
RinkuGupta2012,fer_ravi,64
fer_ravi,ajaydevgn,100
fer_ravi,iHrithik,11
fer_ravi,BeingSalmanKhan,75
fer_ravi,deepikapadukone,86
fer_ravi,aamir_khan,70
fer_ravi,iamsrk,99
fer_ravi,BarackObama,28
Yaariyantweets,sayalibhagat,42
Yaariyantweets,taran_adarsh,97
sundeepkishan,Yaariyantweets,8
Rohit_Ravindran,ReginaCassandra,5
Gautham_Karthik,Rohit_Ravindran,24
Rohit_Ravindran,Gautham_Karthik,97
Rohit_Ravindran,LakshmiManchu,91
onlynikil,Rohit_Ravindran,17
Rohit_Ravindran,onlynikil,63
Rohit_Ravindran,ssrajamouli,57
sundeepkishan,Rohit_Ravindran,52
Rohit_Ravindran,sundeepkishan,63
Rohit_Ravindran,deepikapadukone,5
Rohit_Ravindran,aamir_khan,40
Rohit_Ravindran,AnushkaSharma,47
Rohit_Ravindran,karanjohar,21
Rohit_Ravindran,BarackObama,49
NikeshaPatel,ReginaCassandra,55
NeilSanghavi,ReginaCassandra,56
ReginaCassandra,Gautham_Karthik,76
ReginaCassandra,anirbanblah,21
sayalibhagat,ReginaCassandra,68
actorbrahmaji,ReginaCassandra,68
ReginaCassandra,actorbrahmaji,9
ReginaCassandra,LakshmiManchu,35
RinkuGupta2012,ReginaCassandra,9
ReginaCassandra,RinkuGupta2012,15
isanjaybharathi,ReginaCassandra,75
ReginaCassandra,isanjaybharathi,19
onlynikil,ReginaCassandra,83
SrBachchan,ReginaCassandra,15
ReginaCassandra,SrBachchan,96
sundeepkishan,ReginaCassandra,22
ReginaCassandra,sundeepkishan,92
NikeshaPatel,NeilSanghavi,15
sskarthik,NikeshaPatel,70
NikeshaPatel,evelyn_sharma,99
sayalibhagat,NikeshaPatel,54
NikeshaPatel,LakshmiManchu,17
RinkuGupta2012,NikeshaPatel,2
NikeshaPatel,RinkuGupta2012,35
onlynikil,NikeshaPatel,82
NikeshaPatel,ssrajamouli,56
NikeshaPatel,ajaydevgn,73
NikeshaPatel,iHrithik,79
NikeshaPatel,Tarunmansukhani,79
NikeshaPatel,BDUTT,34
NikeshaPatel,SrBachchan,41
NikeshaPatel,devakatta,95
NikeshaPatel,BeingSalmanKhan,2
NikeshaPatel,taran_adarsh,77
NikeshaPatel,sundeepkishan,4
NikeshaPatel,deepikapadukone,53
NikeshaPatel,juniorbachchan,31
NikeshaPatel,aamir_khan,64
NikeshaPatel,AnushkaSharma,20
NikeshaPatel,shahidkapoor,76
NikeshaPatel,karanjohar,93
NikeshaPatel,iamsrk,78
NikeshaPatel,priyankachopra,59
NeilSanghavi,CastingChhabra,2
NeilSanghavi,onlynikil,67
NeilSanghavi,SrBachchan,12
NeilSanghavi,BeingSalmanKhan,94
NeilSanghavi,taran_adarsh,98
sundeepkishan,NeilSanghavi,30
NeilSanghavi,sundeepkishan,69
NeilSanghavi,karanjohar,26
NeilSanghavi,BarackObama,47
sarahsalvadore,KomalNahta,92
sarahsalvadore,LakshmiManchu,64
sarahsalvadore,iHrithik,21
sarahsalvadore,BDUTT,66
sarahsalvadore,SrBachchan,73
sarahsalvadore,BeingSalmanKhan,6
sundeepkishan,sarahsalvadore,72
sarahsalvadore,sundeepkishan,54
sarahsalvadore,bomanirani,15
sarahsalvadore,deepikapadukone,26
sarahsalvadore,juniorbachchan,25
sarahsalvadore,aamir_khan,70
sarahsalvadore,shahidkapoor,6
sarahsalvadore,karanjohar,86
sarahsalvadore,iamsrk,46
sarahsalvadore,BarackObama,18
sskarthik,Gautham_Karthik,37
Gautham_Karthik,sskarthik,22
LakshmiManchu,Gautham_Karthik,25
RinkuGupta2012,Gautham_Karthik,98
Gautham_Karthik,RinkuGupta2012,22
isanjaybharathi,Gautham_Karthik,5
onlynikil,Gautham_Karthik,65
Gautham_Karthik,onlynikil,95
CastingChhabra,KomalNahta,48
evelyn_sharma,KomalNahta,75
RinkuGupta2012,KomalNahta,28
chumandas,KomalNahta,31
ajaydevgn,KomalNahta,35
KomalNahta,ajaydevgn,11
iHrithik,KomalNahta,79
Tarunmansukhani,KomalNahta,64
SrBachchan,KomalNahta,41
KomalNahta,SrBachchan,94
KomalNahta,BeingSalmanKhan,72
KomalNahta,aamir_khan,24
karanjohar,KomalNahta,49
KomalNahta,iamsrk,4
priyankachopra,KomalNahta,31
sskarthik,LakshmiManchu,23
sskarthik,RinkuGupta2012,61
isanjaybharathi,sskarthik,52
sskarthik,isanjaybharathi,63
onlynikil,sskarthik,81
sskarthik,onlynikil,100
sskarthik,ssrajamouli,58
sskarthik,ajaydevgn,60
sskarthik,iHrithik,65
sskarthik,BDUTT,38
sskarthik,SrBachchan,34
sskarthik,LaraDutta,60
sskarthik,BeingSalmanKhan,86
sskarthik,sundeepkishan,50
sskarthik,bomanirani,75
sskarthik,deepikapadukone,16
sskarthik,juniorbachchan,82
sskarthik,aamir_khan,91
sskarthik,AnushkaSharma,74
sskarthik,shahidkapoor,94
sskarthik,karanjohar,60
sskarthik,iamsrk,21
sskarthik,priyankachopra,90
sskarthik,BarackObama,74
evelyn_sharma,CastingChhabra,88
RinkuGupta2012,CastingChhabra,82
krishdk,CastingChhabra,26
CastingChhabra,krishdk,10
CastingChhabra,ajaydevgn,28
CastingChhabra,iHrithik,64
Tarunmansukhani,CastingChhabra,98
CastingChhabra,BDUTT,76
SrBachchan,CastingChhabra,74
CastingChhabra,SrBachchan,77
CastingChhabra,BeingSalmanKhan,26
CastingChhabra,taran_adarsh,95
CastingChhabra,deepikapadukone,37
CastingChhabra,juniorbachchan,28
CastingChhabra,aamir_khan,57
CastingChhabra,AnushkaSharma,45
CastingChhabra,shahidkapoor,19
CastingChhabra,karanjohar,27
CastingChhabra,iamsrk,50
CastingChhabra,priyankachopra,10
CastingChhabra,BarackObama,60
krishdk,anirbanblah,68
BDUTT,anirbanblah,92
SrBachchan,anirbanblah,22
sayalibhagat,iHrithik,27
sayalibhagat,SrBachchan,76
sayalibhagat,LaraDutta,68
sayalibhagat,BeingSalmanKhan,47
sayalibhagat,deepikapadukone,60
sayalibhagat,aamir_khan,93
sayalibhagat,AnushkaSharma,20
sayalibhagat,iamsrk,52
sayalibhagat,priyankachopra,75
actorbrahmaji,LakshmiManchu,80
actorbrahmaji,ssrajamouli,46
actorbrahmaji,SrBachchan,85
actorbrahmaji,BeingSalmanKhan,17
actorbrahmaji,taran_adarsh,61
sundeepkishan,actorbrahmaji,40
actorbrahmaji,sundeepkishan,6
actorbrahmaji,deepikapadukone,70
actorbrahmaji,aamir_khan,65
actorbrahmaji,karanjohar,57
actorbrahmaji,iamsrk,96
onlynikil,LakshmiManchu,29
LakshmiManchu,ssrajamouli,67
LakshmiManchu,iHrithik,91
LakshmiManchu,BDUTT,4
LakshmiManchu,BeingSalmanKhan,60
LakshmiManchu,taran_adarsh,78
sundeepkishan,LakshmiManchu,100
LakshmiManchu,sundeepkishan,52
LakshmiManchu,deepikapadukone,53
LakshmiManchu,aamir_khan,73
LakshmiManchu,iamsrk,57
LakshmiManchu,BarackObama,1
isanjaybharathi,RinkuGupta2012,64
RinkuGupta2012,isanjaybharathi,2
onlynikil,RinkuGupta2012,27
RinkuGupta2012,onlynikil,12
RinkuGupta2012,ssrajamouli,36
RinkuGupta2012,ajaydevgn,83
RinkuGupta2012,iHrithik,55
RinkuGupta2012,Tarunmansukhani,31
RinkuGupta2012,SrBachchan,85
RinkuGupta2012,LaraDutta,37
RinkuGupta2012,BeingSalmanKhan,36
RinkuGupta2012,taran_adarsh,98
sundeepkishan,RinkuGupta2012,45
RinkuGupta2012,sundeepkishan,66
RinkuGupta2012,bomanirani,73
RinkuGupta2012,deepikapadukone,23
RinkuGupta2012,juniorbachchan,41
RinkuGupta2012,aamir_khan,76
RinkuGupta2012,AnushkaSharma,87
RinkuGupta2012,shahidkapoor,97
RinkuGupta2012,karanjohar,27
RinkuGupta2012,iamsrk,66
RinkuGupta2012,priyankachopra,12
chumandas,ajaydevgn,45
chumandas,iHrithik,32
chumandas,Tarunmansukhani,19
chumandas,SrBachchan,32
chumandas,LaraDutta,35
chumandas,BeingSalmanKhan,22
chumandas,bomanirani,69
chumandas,deepikapadukone,57
chumandas,juniorbachchan,34
chumandas,aamir_khan,2
chumandas,AnushkaSharma,9
chumandas,shahidkapoor,80
chumandas,karanjohar,8
chumandas,iamsrk,31
chumandas,priyankachopra,1
chumandas,BarackObama,96
BDUTT,krishdk,12
krishdk,SrBachchan,98
devakatta,krishdk,80
krishdk,devakatta,31
krishdk,taran_adarsh,89
MaheshShankarS,krishdk,4
krishdk,MaheshShankarS,93
sundeepkishan,krishdk,40
krishdk,sundeepkishan,2
krishdk,bomanirani,13
krishdk,juniorbachchan,54
krishdk,aamir_khan,54
shahidkapoor,krishdk,20
krishdk,shahidkapoor,8
krishdk,karanjohar,15
krishdk,iamsrk,23
krishdk,BarackObama,96
isanjaybharathi,onlynikil,66
isanjaybharathi,ssrajamouli,28
isanjaybharathi,sundeepkishan,87
isanjaybharathi,deepikapadukone,66
isanjaybharathi,AnushkaSharma,77
isanjaybharathi,priyankachopra,88
isanjaybharathi,BarackObama,94
onlynikil,ssrajamouli,37
onlynikil,ajaydevgn,68
onlynikil,iHrithik,36
onlynikil,Tarunmansukhani,94
onlynikil,BDUTT,3
onlynikil,SrBachchan,67
onlynikil,LaraDutta,15
onlynikil,BeingSalmanKhan,11
onlynikil,taran_adarsh,12
